C,3279,3280,3282,3276,3279,3280,3276,3278,3279,3280,3281,3281,3280,3280,3280,3279
T,2905,2,0,24442,190,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3280,3276,3278,3279,3280,3281,3281,3280,3280,3280,3279
T,2906,1,0,30805,189,421,0,0,5,524,-5,740,0,0,0,0
C,3280,3280,3282,3276,3279,3280,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2907,2,0,-26526,188,421,0,0,5,524,-5,740,0,0,0,0
C,3280,3280,3282,3276,3279,3280,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2908,3,0,26859,189,421,0,0,5,524,-5,740,0,0,0,0
C,3280,3280,3282,3276,3279,3280,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2909,4,0,10752,188,421,0,0,5,524,-5,740,0,0,0,0
C,3280,3280,3282,3277,3279,3280,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2910,4,0,-3272,189,421,0,0,5,524,-5,740,0,0,0,0
C,3280,3280,3282,3277,3279,3280,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2911,3,0,26366,189,421,0,0,5,524,-4,740,0,0,0,0
C,3280,3280,3282,3277,3279,3280,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2912,4,0,29496,189,421,0,0,5,524,-4,740,0,0,0,0
C,3280,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2913,3,0,-30920,189,421,0,0,5,524,-4,740,0,0,0,0
C,3280,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2914,3,0,-5614,189,421,0,0,5,524,-5,740,0,0,0,0
C,3280,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2915,2,0,10076,188,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2916,3,0,1350,188,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2917,2,0,-11136,186,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2918,1,0,-20992,186,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2919,2,0,-12036,188,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2920,2,0,-1518,189,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2921,3,0,-23390,189,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2922,1,0,-28582,188,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2923,0,0,-21490,189,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2924,2,0,8841,190,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2925,0,0,29440,190,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2926,1,0,24979,189,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2927,2,0,24944,189,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2928,4,0,31350,190,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2929,2,0,25152,188,422,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2930,2,0,-10830,188,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2931,3,0,19770,188,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2932,2,0,-6862,188,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2933,2,0,15223,189,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2934,1,0,-16410,189,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2935,0,0,28365,188,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2936,1,0,24788,190,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2937,2,0,714,190,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2938,2,0,-13378,192,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2939,2,0,4047,191,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2940,1,0,2088,191,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2941,2,0,-30786,191,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2942,4,0,-1826,190,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2943,2,0,-18404,190,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2944,4,0,6582,189,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2945,3,0,23608,190,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2946,1,0,1153,192,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2947,3,0,5764,192,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2948,3,0,22106,191,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2949,3,0,-28722,192,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2950,2,0,27814,192,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2951,2,0,10258,193,421,0,0,5,524,-4,740,0,0,0,0
C,3280,3280,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2952,1,0,-1187,190,421,0,0,5,524,-4,740,0,0,0,0
C,3280,3280,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2953,1,0,-26883,190,421,0,0,5,524,-4,740,0,0,0,0
C,3280,3280,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2954,1,0,17244,192,421,0,0,5,524,-4,740,0,0,0,0
C,3280,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2955,1,0,10937,192,421,0,0,5,524,-4,740,0,0,0,0
C,3280,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2956,1,0,24050,192,421,0,0,5,524,-5,740,0,0,0,0
C,3280,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2957,2,0,13225,193,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2958,3,0,-16240,192,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2959,3,0,-12560,191,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2960,2,0,-32366,190,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2961,1,0,-1162,188,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2962,2,0,199,189,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2963,3,0,-20837,190,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2964,1,0,-21164,191,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2965,2,0,16162,190,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2966,1,0,20998,189,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2967,1,0,-7490,189,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2968,1,0,-4350,188,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2969,1,0,14552,188,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2970,2,0,-2386,187,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2971,3,0,3926,189,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2972,3,0,-30282,189,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2973,2,0,-7708,190,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2974,2,0,27178,191,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2975,3,0,-3528,190,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2976,3,0,23408,190,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2977,4,0,28806,189,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2978,3,0,5682,189,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2979,1,0,10445,188,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2980,2,0,18567,191,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2981,1,0,30828,190,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2982,1,0,-1388,190,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2983,2,0,5220,190,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2984,3,0,-5168,192,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2985,3,0,-26230,192,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2986,3,0,22875,191,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2987,3,0,-5712,191,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2988,3,0,-6944,191,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2989,3,0,3521,192,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2990,1,0,-31448,192,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2991,2,0,10132,190,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2992,3,0,25758,190,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,2993,3,0,-31897,189,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2994,1,0,-26422,187,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2995,0,0,5389,188,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2996,2,0,8153,189,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2997,1,0,-15375,190,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2998,1,0,21247,192,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,2999,1,0,-7853,191,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,3000,1,0,16219,191,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3001,1,0,-978,190,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3002,1,0,-12952,191,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3003,3,0,-11790,192,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3004,1,0,13737,193,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3005,3,0,23908,191,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3006,1,0,10258,191,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3281,3282,3277,3279,3280,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3007,3,0,20702,193,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3281,3282,3277,3279,3280,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3008,2,0,3091,191,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3281,3282,3277,3279,3280,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3009,2,0,12552,190,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3281,3282,3277,3279,3280,3276,3278,3279,3280,3281,3281,3280,3280,3280,3279
T,3010,2,0,28263,190,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3281,3282,3277,3279,3280,3276,3278,3279,3280,3281,3281,3280,3280,3280,3279
T,3011,2,0,19748,191,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3281,3282,3277,3279,3280,3276,3278,3279,3280,3281,3281,3280,3280,3280,3279
T,3012,2,0,18638,192,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3281,3282,3276,3280,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,3013,2,0,11893,192,421,0,0,5,524,-6,740,0,0,0,0
C,3279,3281,3282,3276,3280,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,3014,2,0,-11528,192,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3280,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,3015,3,0,27385,194,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3280,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,3016,3,0,7522,193,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3280,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,3017,2,0,-13123,191,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3280,3279,3276,3278,3279,3280,3280,3280,3280,3280,3280,3279
T,3018,2,0,-21954,193,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3019,2,0,6516,193,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3020,2,0,25666,194,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3021,2,0,20036,194,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3281,3280,3279
T,3022,1,0,-25412,193,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3281,3280,3279
T,3023,0,0,17483,192,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3281,3280,3279
T,3024,1,0,11718,192,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3025,1,0,-10488,192,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3026,0,0,-19752,193,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3027,1,0,14119,193,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3028,1,0,3984,193,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3029,1,0,-1858,193,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3030,2,0,22052,192,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3031,2,0,-4839,193,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3032,2,0,-11728,192,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3033,2,0,12299,192,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3034,3,0,6329,192,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3035,1,0,20529,191,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3036,1,0,12354,190,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3281,3280,3280,3280,3279
T,3037,2,0,-1722,189,421,0,0,5,524,-3,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3281,3280,3280,3280,3279
T,3038,2,0,-23375,190,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3281,3280,3280,3280,3279
T,3039,2,0,-14408,189,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3281,3280,3280,3280,3279
T,3040,2,0,22091,187,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3281,3280,3280,3280,3279
T,3041,3,0,6158,187,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3281,3280,3280,3280,3279
T,3042,2,0,2081,187,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3280,3276,3278,3278,3280,3281,3280,3280,3280,3280,3279
T,3043,4,0,-12492,187,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3280,3276,3278,3278,3280,3281,3280,3280,3280,3280,3279
T,3044,2,0,-19538,188,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3280,3276,3278,3278,3280,3281,3280,3280,3280,3280,3279
T,3045,3,0,19426,189,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3278,3280,3281,3280,3280,3281,3280,3279
T,3046,3,0,-27488,190,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3278,3280,3281,3280,3280,3281,3280,3279
T,3047,2,0,14503,192,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3278,3280,3281,3280,3280,3281,3280,3279
T,3048,2,0,10288,191,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3049,2,0,22572,190,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3050,1,0,7526,191,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3280,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3051,0,0,-11698,193,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3052,2,0,53,192,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3053,1,0,22701,191,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3054,0,0,23176,191,421,0,0,5,524,-5,740,0,0,0,0
C,3280,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3055,0,0,-8090,190,421,0,0,5,524,-5,740,0,0,0,0
C,3280,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3056,2,0,-29623,188,421,0,0,5,524,-5,740,0,0,0,0
C,3280,3281,3282,3277,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3057,3,0,-2174,189,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3058,3,0,-30581,190,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3059,3,0,6776,190,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3060,3,0,-25637,189,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3061,2,0,-22429,189,421,0,0,5,524,-4,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3062,2,0,-9285,188,421,0,0,5,524,-5,740,0,0,0,0
C,3279,3281,3282,3276,3279,3279,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3063,3,0,9744,189,421,0,0,5,524,-5,740,0,0,0,0
C,3280,3281,3282,3276,3279,3280,3276,3278,3279,3280,3281,3280,3280,3280,3280,3279
T,3064,2,0,10172,190,421,0,0,5,524,-5,740,0,0,0,0
